Organizer,Year_Month,Day_of_Week,Day_Type,Goal,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentation,Ad_Type,Phase
1162,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,14.84,3.0,359,,Full,Estático,5º Lançamento | Leads
1163,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,10.02,2.0,289,1.0,Full,Video,5º Lançamento | Leads
1164,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,21.18,1.0,716,,Full,Estático,5º Lançamento | Leads
1165,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_video_v1,0.0,,1,,Full,Video,5º Lançamento | Leads
1166,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,2.61,,64,,Full,Estático,5º Lançamento | Leads
1167,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v1,0.1,,10,,Full,Estático,5º Lançamento | Leads
1168,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-07,topfunnel_full_dados_estatico_v2,0.78,,28,,Full,Estático,5º Lançamento | Leads
1169,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,105.85,41.0,8935,59.0,Full,Estático,5º Lançamento | Leads
1170,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,0.6,,60,,Full,Estático,5º Lançamento | Leads
1171,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,85.74,32.0,5382,60.0,Full,Estático,5º Lançamento | Leads
1172,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,164.36,59.0,8431,111.0,Full,Estático,5º Lançamento | Leads
1173,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,0.32,,11,,Full,Estático,5º Lançamento | Leads
1174,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,3.74,3.0,218,,Full,Estático,5º Lançamento | Leads
1175,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,25.1,12.0,1742,15.0,Full,Estático,5º Lançamento | Leads
1176,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,0.64,,22,,Full,Video,5º Lançamento | Leads
1177,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,6.21,2.0,249,2.0,Full,Video,5º Lançamento | Leads
1178,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,83.19,32.0,2372,59.0,Full,Video,5º Lançamento | Leads
1179,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,442.35,175.0,16883,288.0,Full,Video,5º Lançamento | Leads
1180,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v2,0.0,,0,,Full,Video,5º Lançamento | Leads
1181,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,2.87,,46,,Full,Estático,5º Lançamento | Leads
1182,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,7.63,3.0,193,,Full,Estático,5º Lançamento | Leads
1183,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,0.86,,14,,Full,Video,5º Lançamento | Leads
1184,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,0.96,,17,,Full,Video,5º Lançamento | Leads
1185,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,8.37,2.0,266,,Full,Video,5º Lançamento | Leads
1186,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,13.52,1.0,423,,Full,Estático,5º Lançamento | Leads
1187,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_video_v1,0.27,,10,,Full,Video,5º Lançamento | Leads
1188,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,2.94,1.0,56,,Full,Estático,5º Lançamento | Leads
1189,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v1,2.87,,92,,Full,Estático,5º Lançamento | Leads
1190,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,9.02,1.0,156,,Full,Estático,5º Lançamento | Leads
1191,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-08,topfunnel_full_dados_estatico_v2,0.05,,2,,Full,Estático,5º Lançamento | Leads
1192,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,107.87,59.0,9325,69.0,Full,Estático,5º Lançamento | Leads
1193,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,0.36,,35,,Full,Estático,5º Lançamento | Leads
1194,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,72.83,25.0,3953,47.0,Full,Estático,5º Lançamento | Leads
1195,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,141.56,60.0,8278,113.0,Full,Estático,5º Lançamento | Leads
1196,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,0.56,,26,3.0,Full,Estático,5º Lançamento | Leads
1197,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,12.2,6.0,704,17.0,Full,Estático,5º Lançamento | Leads
1198,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,21.88,7.0,1698,13.0,Full,Estático,5º Lançamento | Leads
1199,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,0.6,,29,,Full,Video,5º Lançamento | Leads
1200,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,3.8,1.0,138,,Full,Video,5º Lançamento | Leads
1201,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,87.65,38.0,2688,71.0,Full,Video,5º Lançamento | Leads
1202,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,476.14,194.0,18511,325.0,Full,Video,5º Lançamento | Leads
1203,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,2.55,,72,,Full,Estático,5º Lançamento | Leads
1204,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,9.76,3.0,243,,Full,Estático,5º Lançamento | Leads
1205,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,1.16,1.0,30,,Full,Video,5º Lançamento | Leads
1206,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,0.4,,17,,Full,Video,5º Lançamento | Leads
1207,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,8.29,1.0,264,,Full,Video,5º Lançamento | Leads
1208,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,18.72,3.0,624,,Full,Estático,5º Lançamento | Leads
1209,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_video_v1,0.34,,5,,Full,Video,5º Lançamento | Leads
1210,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,0.77,,26,,Full,Estático,5º Lançamento | Leads
1211,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v1,6.12,1.0,245,,Full,Estático,5º Lançamento | Leads
1212,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,5.17,,140,,Full,Estático,5º Lançamento | Leads
1213,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-09,topfunnel_full_dados_estatico_v2,0.21,,14,,Full,Estático,5º Lançamento | Leads
1214,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,112.94,52.0,9971,94.0,Full,Estático,5º Lançamento | Leads
1215,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,0.34,1.0,40,3.0,Full,Estático,5º Lançamento | Leads
1216,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,63.05,33.0,4027,39.0,Full,Estático,5º Lançamento | Leads
1217,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,125.24,37.0,8557,73.0,Full,Estático,5º Lançamento | Leads
1218,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,0.79,,39,,Full,Estático,5º Lançamento | Leads
1219,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,25.99,14.0,1569,20.0,Full,Estático,5º Lançamento | Leads
1220,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,32.55,15.0,2679,32.0,Full,Estático,5º Lançamento | Leads
1221,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,1.55,1.0,60,,Full,Video,5º Lançamento | Leads
1222,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,2.42,1.0,100,,Full,Video,5º Lançamento | Leads
1223,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,110.92,43.0,3322,65.0,Full,Video,5º Lançamento | Leads
1224,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,456.47,183.0,21056,304.0,Full,Video,5º Lançamento | Leads
1225,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v2,0.0,,0,,Full,Video,5º Lançamento | Leads
1226,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,0.3,,9,,Full,Estático,5º Lançamento | Leads
1227,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,9.84,5.0,325,,Full,Estático,5º Lançamento | Leads
1228,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,0.76,,11,,Full,Video,5º Lançamento | Leads
1229,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_video_v1,11.6,6.0,344,,Full,Video,5º Lançamento | Leads
1230,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,21.9,3.0,784,,Full,Estático,5º Lançamento | Leads
1231,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,0.02,,1,,Full,Estático,5º Lançamento | Leads
1232,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v1,1.6,,55,,Full,Estático,5º Lançamento | Leads
1233,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-10,topfunnel_full_dados_estatico_v2,5.91,2.0,151,,Full,Estático,5º Lançamento | Leads
1234,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v1,71.74,30.0,6081,47.0,Full,Estático,5º Lançamento | Live
1235,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v1,0.46,,36,,Full,Estático,5º Lançamento | Live
1238,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,0.35,2.0,26,,Full,Estático,5º Lançamento | Live
1239,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,11.11,4.0,633,11.0,Full,Estático,5º Lançamento | Live
1241,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,0.42,,17,,Full,Video,5º Lançamento | Live
1242,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,1.39,1.0,64,,Full,Video,5º Lançamento | Live
1243,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,73.84,35.0,2241,55.0,Full,Video,5º Lançamento | Live
1244,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,249.51,91.0,11563,155.0,Full,Video,5º Lançamento | Live
1245,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,0.03,,1,,Full,Estático,5º Lançamento | Live
1246,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,2.7,1.0,81,,Full,Estático,5º Lançamento | Live
1247,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,0.0,,1,,Full,Video,5º Lançamento | Live
1248,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_video_v1,10.96,2.0,288,,Full,Video,5º Lançamento | Live
1249,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v1,4.98,1.0,162,,Full,Estático,5º Lançamento | Live
1250,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v1,0.5,,11,,Full,Estático,5º Lançamento | Live
1251,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,1.47,,46,1.0,Full,Estático,5º Lançamento | Live
1252,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-11,topfunnel_full_dados_estatico_v2,0.0,,0,1.0,Full,Estático,5º Lançamento | Live
1257,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v1,0.0,,0,1.0,Full,Estático,5º Lançamento | Vendas
1258,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v1,0.0,,0,,Full,Estático,5º Lançamento | Vendas
1259,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v2,0.0,,0,,Full,Estático,5º Lançamento | Vendas
1260,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v2,0.0,,0,,Full,Estático,5º Lançamento | Vendas
1261,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v2,0.0,,0,,Full,Estático,5º Lançamento | Vendas
1262,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_video_v1,0.0,,0,2.0,Full,Video,5º Lançamento | Vendas
1263,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_estatico_v2,0.0,,0,3.0,Full,Estático,5º Lançamento | Vendas
1264,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-12,topfunnel_full_dados_video_v1,0.0,,0,,Full,Video,5º Lançamento | Vendas
1273,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-13,topfunnel_full_dados_video_v1,0.0,,0,,Full,Video,5º Lançamento | Vendas
1274,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-13,topfunnel_full_dados_video_v1,0.0,,0,2.0,Full,Video,5º Lançamento | Vendas
1280,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-14,topfunnel_full_dados_video_v1,0.0,,0,,Full,Video,5º Lançamento | Vendas
1287,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-14,topfunnel_full_dados_estatico_v1,22.69,3.0,1880,,Full,Estático,5º Lançamento | Vendas
1288,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-15,topfunnel_full_dados_estatico_v2,0.0,,0,,Full,Estático,5º Lançamento | Vendas
1289,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-15,topfunnel_full_dados_video_v1,0.0,,0,,Full,Video,5º Lançamento | Vendas
1295,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-15,topfunnel_full_dados_estatico_v1,310.48,70.0,16870,31.0,Full,Estático,5º Lançamento | Vendas
1296,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-15,topfunnel_full_dados_estatico_v1,25.22,6.0,1102,10.0,Full,Estático,5º Lançamento | Vendas
1297,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-16,topfunnel_full_dados_estatico_v2,0.0,,0,,Full,Estático,5º Lançamento | Vendas
1298,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-16,topfunnel_full_dados_estatico_v1,342.0,94.0,25710,36.0,Full,Estático,5º Lançamento | Vendas
1299,2024 | Junho,Domingo,Final de Semana,Leads,2024-06-16,topfunnel_full_dados_estatico_v1,40.92,11.0,1872,4.0,Full,Estático,5º Lançamento | Vendas
1301,2024 | Junho,Segunda-Feira,Dia útil,Leads,2024-06-17,topfunnel_full_dados_estatico_v1,61.34,13.0,3332,2.0,Full,Estático,5º Lançamento | Vendas
1302,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-18,topfunnel_full_dados_estatico_v1,60.45,15.0,4479,3.0,Full,Estático,5º Lançamento | Vendas
1303,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-18,topfunnel_full_dados_estatico_v1,18.93,5.0,990,,Full,Estático,5º Lançamento | Vendas
1304,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-19,topfunnel_full_dados_estatico_v1,0.0,,0,1.0,Full,Estático,Ongoing
1306,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,25.75,9.0,1629,2.0,Full,Estático,6º Lançamento | Leads
1307,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,23.69,7.0,954,,Full,Estático,6º Lançamento | Leads
1308,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,38.68,6.0,2528,,Full,Estático,6º Lançamento | Leads
1309,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,4.24,,186,,Full,Estático,6º Lançamento | Leads
1310,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v2,13.19,4.0,301,,Full,Estático,6º Lançamento | Leads
1311,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v2,36.06,7.0,1766,,Full,Estático,6º Lançamento | Leads
1312,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,12.85,5.0,540,1.0,Full,Estático,6º Lançamento | Leads
1313,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v2,29.48,13.0,1123,2.0,Full,Estático,6º Lançamento | Leads
1314,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,67.4,28.0,3250,12.0,Full,Estático,6º Lançamento | Leads
1315,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,140.64,47.0,7239,23.0,Full,Estático,6º Lançamento | Leads
1316,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v1,67.07,24.0,2596,10.0,Full,Estático,6º Lançamento | Leads
1317,2024 | Junho,Terça-Feira,Dia útil,Leads,2024-06-25,topfunnel_full_dados_estatico_v2,48.58,20.0,1765,9.0,Full,Estático,6º Lançamento | Leads
1318,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v1,5.61,,221,,Full,Estático,6º Lançamento | Leads
1319,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v2,37.48,9.0,1152,5.0,Full,Estático,6º Lançamento | Leads
1320,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v1,100.97,18.0,4267,11.0,Full,Estático,6º Lançamento | Leads
1321,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v1,228.1,72.0,10641,35.0,Full,Estático,6º Lançamento | Leads
1322,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v1,94.18,27.0,3137,12.0,Full,Estático,6º Lançamento | Leads
1323,2024 | Junho,Quarta-Feira,Dia útil,Leads,2024-06-26,topfunnel_full_dados_estatico_v2,98.7,33.0,3404,17.0,Full,Estático,6º Lançamento | Leads
1324,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-27,topfunnel_full_dados_estatico_v1,3.66,4.0,154,1.0,Full,Estático,6º Lançamento | Leads
1325,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-27,topfunnel_full_dados_estatico_v2,32.65,13.0,1039,4.0,Full,Estático,6º Lançamento | Leads
1326,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-27,topfunnel_full_dados_estatico_v1,99.9,34.0,4998,10.0,Full,Estático,6º Lançamento | Leads
1327,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-27,topfunnel_full_dados_estatico_v1,259.96,75.0,12024,40.0,Full,Estático,6º Lançamento | Leads
1328,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-27,topfunnel_full_dados_estatico_v1,95.49,22.0,3408,14.0,Full,Estático,6º Lançamento | Leads
1329,2024 | Junho,Quinta-Feira,Dia útil,Leads,2024-06-27,topfunnel_full_dados_estatico_v2,142.06,49.0,5414,20.0,Full,Estático,6º Lançamento | Leads
1330,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v1,5.21,2.0,184,,Full,Estático,6º Lançamento | Leads
1331,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v2,40.4,8.0,1644,6.0,Full,Estático,6º Lançamento | Leads
1332,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v1,67.42,16.0,3564,8.0,Full,Estático,6º Lançamento | Leads
1333,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v1,233.2,92.0,10784,38.0,Full,Estático,6º Lançamento | Leads
1334,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v1,69.27,15.0,2306,4.0,Full,Estático,6º Lançamento | Leads
1335,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v2,236.23,81.0,10892,40.0,Full,Estático,6º Lançamento | Leads
1336,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v1,5.46,5.0,187,,Full,Estático,6º Lançamento | Leads
1337,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v1,8.1,2.0,321,1.0,Full,Estático,6º Lançamento | Leads
1338,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v1,15.14,13.0,624,7.0,Full,Estático,6º Lançamento | Leads
1339,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v1,0.9,1.0,37,1.0,Full,Estático,6º Lançamento | Leads
1340,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v2,27.38,14.0,1207,4.0,Full,Estático,6º Lançamento | Leads
1341,2024 | Junho,Sexta-Feira,Dia útil,Leads,2024-06-28,topfunnel_full_dados_estatico_v2,8.69,6.0,395,4.0,Full,Estático,6º Lançamento | Leads
1342,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-29,topfunnel_full_dados_estatico_v1,5.37,2.0,204,,Full,Estático,6º Lançamento | Leads
1343,2024 | Junho,Sábado,Final de Semana,Leads,2024-06-29,topfunnel_full_dados_estatico_v2,19.69,5.0,1051,2.0,Full,Estático,6º Lançamento | Leads
